Trait1	Trait2	Common_eGenes	eGene_Ratio	eGene_List
Bronchopulmonary_dysplasia	total_cholesterol_measurement	2	0.6666666666666666	['CYP2W1', 'AC091729.7']
Brugada_syndrome	PR_interval	1	0.3333333333333333	['ULK4']
Brugada_syndrome	PR_segment	1	0.3333333333333333	['ULK4']
Brugada_syndrome	P_wave_duration	1	0.3333333333333333	['ULK4']
Brugada_syndrome	QRS_complex	1	0.3333333333333333	['ULK4']
Brugada_syndrome	QRS_duration	1	0.3333333333333333	['ULK4']
Brugada_syndrome	QT_interval	1	0.3333333333333333	['ULK4']
Brugada_syndrome	diastolic_blood_pressure	1	0.3333333333333333	['ULK4']
Brugada_syndrome	electrocardiography__PR_interval	1	0.3333333333333333	['ULK4']
Brugada_syndrome	endometrial_neoplasm	2	0.6666666666666666	['RP1-293L8.2', 'RP11-624M8.1']
Brugada_syndrome	heart_function_measurement	1	0.3333333333333333	['ULK4']
Brugada_syndrome	multiple_myeloma	1	0.3333333333333333	['ULK4']
Brugada_syndrome	multiple_myeloma__monoclonal_gammopathy	1	0.3333333333333333	['ULK4']
Brugada_syndrome	pulse_pressure_measurement	1	0.3333333333333333	['ULK4']
Brugada_syndrome	rheumatoid_arthritis	1	0.3333333333333333	['ULK4']
C-peptide_measurement	Crohn's_disease	1	0.3333333333333333	['FNDC4']
C-peptide_measurement	HOMA-IR	1	0.3333333333333333	['FNDC4']
C-peptide_measurement	HOMA-IR__fasting_blood_insulin_measurement	1	0.3333333333333333	['FNDC4']
C-peptide_measurement	age_at_menopause	1	0.3333333333333333	['FNDC4']
C-peptide_measurement	body_height	1	0.3333333333333333	['FNDC4']
C-peptide_measurement	body_mass_index	1	0.3333333333333333	['SPDYA']
C-peptide_measurement	body_mass_index__fasting_blood_glucose_measurement	1	0.3333333333333333	['FNDC4']
C-peptide_measurement	body_mass_index__fasting_blood_insulin_measurement	1	0.3333333333333333	['FNDC4']
C-peptide_measurement	calcium_measurement	1	0.3333333333333333	['FNDC4']
C-peptide_measurement	fasting_blood_insulin_measurement	1	0.3333333333333333	['FNDC4']
C-peptide_measurement	low_density_lipoprotein_cholesterol_measurement	1	0.3333333333333333	['FNDC4']
C-peptide_measurement	metabolic_syndrome	1	0.3333333333333333	['FNDC4']
C-peptide_measurement	obese_body_mass_index_status__urate_measurement	1	0.3333333333333333	['FNDC4']
C-peptide_measurement	phospholipid_measurement	1	0.3333333333333333	['FNDC4']
C-peptide_measurement	uric_acid_measurement	1	0.3333333333333333	['FNDC4']
C-reactive_protein_measurement	Alzheimers_disease	1	0.03571428571428571	['RAD50']
C-reactive_protein_measurement	Alzheimers_disease__interleukin-6_measurement__Alzheimer's_disease_biomarker_measurement	3	0.10714285714285714	['TDRD10', 'SHE', 'IL6R']
C-reactive_protein_measurement	N-glycan_measurement	3	0.10714285714285714	['SPPL3', 'C12orf43', 'MLEC']
C-reactive_protein_measurement	Nephroblastoma	1	0.03571428571428571	['MACF1']
C-reactive_protein_measurement	Parkinson's_disease	1	0.03571428571428571	['DTNB']
C-reactive_protein_measurement	age_at_menopause	2	0.07142857142857142	['FNDC4', 'GCKR']
C-reactive_protein_measurement	body_mass_index	1	0.03571428571428571	['SPDYA']
C-reactive_protein_measurement	breast_size__breast_carcinoma	1	0.03571428571428571	['GCKR']
C-reactive_protein_measurement	chronic_obstructive_pulmonary_disease__C-reactive_protein_measurement	2	0.07142857142857142	['SPPL3', 'C12orf43']
C-reactive_protein_measurement	diabetic_nephropathy	1	0.03571428571428571	['MACF1']
C-reactive_protein_measurement	eosinophil_count	1	0.03571428571428571	['RAD50']
C-reactive_protein_measurement	glucose_homeostasis_measurement__glucose_effectiveness_measurement	1	0.03571428571428571	['GCKR']
C-reactive_protein_measurement	high_density_lipoprotein_cholesterol_measurement	6	0.21428571428571427	['MACF1', 'RP11-69E11.4', 'MLXIPL', 'RP11-69E11.8', 'PABPC4', 'BCL7B']
C-reactive_protein_measurement	homocysteine_measurement	3	0.10714285714285714	['SPPL3', 'C12orf43', 'MLEC']
C-reactive_protein_measurement	hormone_measurement	3	0.10714285714285714	['TP53I3', 'UBXN2A', 'FAM228B']
C-reactive_protein_measurement	inflammatory_response	2	0.07142857142857142	['SPPL3', 'C12orf43']
C-reactive_protein_measurement	liver_enzyme_measurement__serum_gamma-glutamyl_transferase_measurement	2	0.07142857142857142	['C12orf43', 'MLEC']
C-reactive_protein_measurement	longevity	1	0.03571428571428571	['SPPL3']
C-reactive_protein_measurement	protein_C_measurement	1	0.03571428571428571	['MLXIPL']
C-reactive_protein_measurement	rheumatoid_arthritis	3	0.10714285714285714	['TDRD10', 'SHE', 'IL6R']
C-reactive_protein_measurement	schizophrenia	1	0.03571428571428571	['RAD50']
C-reactive_protein_measurement	serum_IgG_glycosylation_measurement	1	0.03571428571428571	['DPF3']
C-reactive_protein_measurement	sex_hormone_globulin_binding_measurement	1	0.03571428571428571	['GCKR']
C-reactive_protein_measurement	short-term_memory	1	0.03571428571428571	['FAM228A']
C-reactive_protein_measurement	sitting_height_ratio	4	0.14285714285714285	['FAM228A', 'TP53I3', 'UBXN2A', 'FAM228B']
C-reactive_protein_measurement	triglyceride_measurement__blood_pressure	1	0.03571428571428571	['GCKR']
C-reactive_protein_measurement	triglyceride_measurement__metabolic_syndrome	2	0.07142857142857142	['GCKR', 'NRBP1']
C-reactive_protein_measurement	urinary_metabolite_measurement	2	0.07142857142857142	['SPPL3', 'C12orf43']
C-reactive_protein_measurement	very_long-chain_saturated_fatty_acid_measurement	1	0.03571428571428571	['SPPL3']
C4BP_measurement	blood_sedimentation	1	1.0	['C4BPA']
CCL11_measurement	Alzheimers_disease	1	0.5	['PBX3']
CCL11_measurement	mean_corpuscular_hemoglobin	1	0.5	['RP11-840I19.3']
CCL11_measurement	mean_corpuscular_volume	1	0.5	['RP11-840I19.3']
CCL2_measurement	AIDS	1	0.25	['CCR1']
CCL2_measurement	body_height	1	0.25	['DLG2']
CCL2_measurement	celiac_disease	1	0.25	['CCR1']
CCL2_measurement	energy_intake	1	0.25	['DLG2']
CCL2_measurement	interleukin-1_beta_measurement	1	0.25	['DLG2']
CCL2_measurement	interleukin_18_measurement	1	0.25	['DLG2']
CCL2_measurement	narcolepsy_with_cataplexy	1	0.25	['CCR1']
CCL2_measurement	ovarian_carcinoma	1	0.25	['TRIM61']
CCL2_measurement	putamen_volume	1	0.25	['DLG2']
CCL2_measurement	rheumatoid_arthritis	1	0.25	['DLG2']
CCL2_measurement	schizophrenia	1	0.25	['DLG2']
CCL4_measurement__Alzheimers_disease__Alzheimer's_disease_biomarker_measurement	inflammatory_bowel_disease	1	1.0	['LRRC2']
CCL4_measurement__Alzheimers_disease__Alzheimer's_disease_biomarker_measurement	ulcerative_colitis	1	1.0	['LRRC2']
Chagas_cardiomyopathy__Trypanosoma_cruzi_seropositivity	Hirschsprung_disease	1	0.08333333333333333	['NRG1']
Chagas_cardiomyopathy__Trypanosoma_cruzi_seropositivity	Vitiligo	1	0.08333333333333333	['NRG1']
Chagas_cardiomyopathy__Trypanosoma_cruzi_seropositivity	Yu-Zhi_constitution_type__type_II_diabetes_mellitus	1	0.08333333333333333	['NRG1']
Chagas_cardiomyopathy__Trypanosoma_cruzi_seropositivity	anterior_chamber_depth_measurement	1	0.08333333333333333	['NRG1']
Chagas_cardiomyopathy__Trypanosoma_cruzi_seropositivity	economic_and_social_preference	1	0.08333333333333333	['ABCC9']
Chagas_cardiomyopathy__Trypanosoma_cruzi_seropositivity	emphysema_imaging_measurement	1	0.08333333333333333	['NRG1']
Chagas_cardiomyopathy__Trypanosoma_cruzi_seropositivity	mean_corpuscular_hemoglobin	2	0.16666666666666666	['CHURC1', 'FNTB']
Chagas_cardiomyopathy__Trypanosoma_cruzi_seropositivity	mean_corpuscular_volume	3	0.25	['RAB15', 'CHURC1', 'FNTB']
Chagas_cardiomyopathy__Trypanosoma_cruzi_seropositivity	rheumatoid_arthritis	1	0.08333333333333333	['TMEM151B']
Chagas_cardiomyopathy__Trypanosoma_cruzi_seropositivity	serum_zinc_measurement	3	0.25	['RAB15', 'CHURC1', 'FNTB']
Chagas_cardiomyopathy__Trypanosoma_cruzi_seropositivity	sporadic_amyotrophic_lateral_sclerosis	1	0.08333333333333333	['MTUS1']
Chagas_cardiomyopathy__Trypanosoma_cruzi_seropositivity	telomere_length	1	0.08333333333333333	['ZNF208']
Chagas_cardiomyopathy__Trypanosoma_cruzi_seropositivity	thyroid_carcinoma	1	0.08333333333333333	['NRG1']
Chagas_cardiomyopathy__Trypanosoma_cruzi_seropositivity	thyroid_stimulating_hormone_measurement	1	0.08333333333333333	['NRG1']
Child_Behaviour_Checklist_assessment	interstitial_lung_disease	1	0.14285714285714285	['CTB-12O2.1']
Child_Behaviour_Checklist_assessment	leukocyte_count	1	0.14285714285714285	['TENM3']
Child_Behaviour_Checklist_assessment	total_cholesterol_measurement	1	0.14285714285714285	['CTB-12O2.1']
Chronic_Hepatitis_C_infection	Alzheimers_disease__cerebrospinal_fluid_clusterin_measurement	1	0.06666666666666667	['MRPL11']
Chronic_Hepatitis_C_infection	Parkinson's_disease	2	0.13333333333333333	['ITPA', 'LZTS3']
Chronic_Hepatitis_C_infection	amyotrophic_lateral_sclerosis	1	0.06666666666666667	['CABIN1']
Chronic_Hepatitis_C_infection	body_height	1	0.06666666666666667	['AK9']
Chronic_Hepatitis_C_infection	body_mass_index	2	0.13333333333333333	['SAE1', 'DDRGK1']
Chronic_Hepatitis_C_infection	information_processing_speed	1	0.06666666666666667	['CABIN1']
Chronic_Hepatitis_C_infection	intelligence	1	0.06666666666666667	['PISD']
Chronic_Hepatitis_C_infection	mean_corpuscular_volume	1	0.06666666666666667	['AK9']
Chronic_Hepatitis_C_infection	multiple_sclerosis	1	0.06666666666666667	['SAE1']
Chronic_Hepatitis_C_infection	schizophrenia	1	0.06666666666666667	['MKNK1']
Corticobasal_degeneration	Alzheimers_disease	5	0.25	['WNT3', 'MAPT-AS1', 'KANSL1', 'MAPT', 'CRHR1']
Corticobasal_degeneration	Malignant_epithelial_tumor_of_ovary	3	0.15	['WNT3', 'KANSL1', 'MAPT']
Corticobasal_degeneration	age_at_menopause	1	0.05	['MAPKAP1']
Corticobasal_degeneration	amyotrophic_lateral_sclerosis	1	0.05	['MORN2']
Corticobasal_degeneration	androgenetic_alopecia	8	0.4	['KANSL1', 'CRHR1-IT1', 'WNT3', 'MAPT-AS1', 'ARHGAP27', 'MAPT', 'SPPL2C', 'CRHR1']
Corticobasal_degeneration	body_mass_index	1	0.05	['CRHR1']
Corticobasal_degeneration	bone_density	7	0.35	['KANSL1', 'CRHR1-IT1', 'WNT3', 'MAPT-AS1', 'MAPT', 'SPPL2C', 'CRHR1']
Corticobasal_degeneration	brain_serotonin_transporter_measurement	1	0.05	['GALM']
Corticobasal_degeneration	celiac_disease	3	0.15	['WNT3', 'MAPT-AS1', 'MAPT']
Corticobasal_degeneration	chronic_lymphocytic_leukemia	1	0.05	['NDUFAF7']
Corticobasal_degeneration	high_density_lipoprotein_cholesterol_measurement	2	0.1	['ATG7', 'CRHR1']
Corticobasal_degeneration	hippocampal_atrophy	1	0.05	['MROH8']
Corticobasal_degeneration	idiopathic_pulmonary_fibrosis	6	0.3	['CRHR1-IT1', 'WNT3', 'MAPT-AS1', 'ARHGAP27', 'MAPT', 'CRHR1']
Corticobasal_degeneration	infant_head_circumference	3	0.15	['ARHGAP27', 'MAPT', 'CRHR1']
Corticobasal_degeneration	interstitial_lung_disease	7	0.35	['KANSL1', 'CRHR1-IT1', 'WNT3', 'MAPT-AS1', 'PLEKHM1', 'MAPT', 'CRHR1']
Corticobasal_degeneration	intra_cranial_volume	9	0.45	['KANSL1', 'CRHR1-IT1', 'WNT3', 'FMNL1', 'MAPT-AS1', 'ARHGAP27', 'MAPT', 'SPPL2C', 'CRHR1']
Corticobasal_degeneration	ovarian_carcinoma	7	0.35	['KANSL1', 'CRHR1-IT1', 'WNT3', 'PLEKHM1', 'ARHGAP27', 'MAPT', 'CRHR1']
Corticobasal_degeneration	schizophrenia	1	0.05	['NDUFAF7']
Corticobasal_degeneration	sleep_measurement	1	0.05	['MOBP']
Corticobasal_degeneration	waist-hip_ratio__body_mass_index	1	0.05	['CRHR1']
Creutzfeldt_Jacob_Disease	aggressive_behavior	1	0.3333333333333333	['ARFGEF2']
Creutzfeldt_Jacob_Disease	body_height	1	0.3333333333333333	['ARFGEF2']
Creutzfeldt_Jacob_Disease	infant_body_height	1	0.3333333333333333	['ARFGEF2']
Creutzfeldt_Jacob_Disease	testicular_carcinoma	1	0.3333333333333333	['ARFGEF2']
Crohn's_disease	Alzheimers_disease	5	0.013192612137203167	['P4HA2', 'AC034228.7', 'PTK2B', 'ACSL6', 'POLR2E']
Crohn's_disease	Alzheimers_disease__cerebrospinal_fluid_clusterin_measurement	1	0.002638522427440633	['STEAP1B']
Crohn's_disease	BNP_measurement	1	0.002638522427440633	['IP6K2']
Crohn's_disease	Behcet's_syndrome	1	0.002638522427440633	['ERAP1']
Crohn's_disease	C-peptide_measurement	1	0.002638522427440633	['FNDC4']
Crohn's_disease	DNA_methylation	2	0.005277044854881266	['SNX32', 'CTSW']
Crohn's_disease	Graves_disease	3	0.0079155672823219	['IP6K3', 'ITPR3', 'RNASET2']
Crohn's_disease	HOMA-B	4	0.010554089709762533	['FADS1', 'BEST1', 'FADS2', 'TMEM258']
Crohn's_disease	HVA_measurement	1	0.002638522427440633	['ACO2']
Crohn's_disease	Heschl's_gyrus_morphology_measurement	1	0.002638522427440633	['FGD5']
Crohn's_disease	Hirschsprung_disease	1	0.002638522427440633	['CREM']
Crohn's_disease	Hodgkins_lymphoma	4	0.010554089709762533	['AC034220.3', 'ERAP2', 'ERAP1', 'SLC22A5']
Crohn's_disease	Hypertriglyceridemia	1	0.002638522427440633	['FNDC4']
Crohn's_disease	ICAM-1_measurement	2	0.005277044854881266	['PSMG4', 'TYK2']
Crohn's_disease	PR_segment	1	0.002638522427440633	['LRCH1']
Crohn's_disease	P_wave_duration	6	0.0158311345646438	['DAGLA', 'TMEM258', 'RP11-467L20.10', 'FADS1', 'FADS3', 'FADS2']
Crohn's_disease	Parkinson's_disease	3	0.0079155672823219	['AC034228.7', 'LRRK2', 'PLCL1']
Crohn's_disease	QT_interval	6	0.0158311345646438	['DAGLA', 'TMEM258', 'LITAF', 'FADS1', 'CCDC181', 'FADS2']
Crohn's_disease	Sarcoidosis	4	0.010554089709762533	['AP003774.1', 'CCDC88B', 'PLCB3', 'PPP1R14B']
Crohn's_disease	Tuberculosis	2	0.005277044854881266	['KIAA1841', 'RP11-37B2.1']
Crohn's_disease	Yu-Zhi_constitution_type__type_II_diabetes_mellitus	1	0.002638522427440633	['RPS6KA2']
Crohn's_disease	acylcarnitine_measurement__blood_metabolite_measurement	7	0.018469656992084433	['PDLIM4', 'SLC22A4', 'SLC22A5', 'AC034220.3', 'ACSL6', 'P4HA2', 'AC116366.6']
Crohn's_disease	adiponectin_measurement	2	0.005277044854881266	['RPS6KA2', 'ICOSLG']
Crohn's_disease	age-related_macular_degeneration	1	0.002638522427440633	['PMM1']
Crohn's_disease	age_at_menarche	4	0.010554089709762533	['RBM6', 'UBA7', 'RNF123', 'CCDC71']
Crohn's_disease	age_at_menopause	2	0.005277044854881266	['FNDC4', 'GCKR']
Crohn's_disease	age_at_onset__alcohol_dependence	1	0.002638522427440633	['RASGRP1']
Crohn's_disease	airway_wall_thickness_measurement	1	0.002638522427440633	['JUP']
Crohn's_disease	albumin_globulin_ratio_measurement	5	0.013192612137203167	['DAGLA', 'FADS1', 'FADS3', 'FADS2', 'TMEM258']
Crohn's_disease	alcohol_dependence	2	0.005277044854881266	['ERAP1', 'PPP2R2B']
Crohn's_disease	alcohol_drinking	1	0.002638522427440633	['PLCL1']
Crohn's_disease	alkaline_phosphatase_measurement	6	0.0158311345646438	['TMEM258', 'FUT2', 'JMJD1C', 'FADS1', 'FADS3', 'FADS2']
Crohn's_disease	alkaline_phosphatase_measurement__liver_enzyme_measurement	1	0.002638522427440633	['JMJD1C']
Crohn's_disease	allergic_sensitization_measurement	2	0.005277044854881266	['IL1RL1', 'IL18R1']
Crohn's_disease	allergy	15	0.0395778364116095	['ACO2', 'IL1RL1', 'AC034220.3', 'GSDMA', 'GSDMB', 'IL18R1', 'RP11-387H17.4', 'PLCL1', 'RFTN2', 'UBAC2', 'MEI1', 'ZPBP2', 'SMAD3', 'POLR3H', 'ORMDL3']
Crohn's_disease	amyotrophic_lateral_sclerosis__age_at_onset	3	0.0079155672823219	['SYT11', 'ARHGEF2', 'RIT1']
Crohn's_disease	antidepressant-induced_sexual_dysfunction__response_to_bupropion__response_to_antidepressant	1	0.002638522427440633	['DAG1']
Crohn's_disease	aortic_root_size	1	0.002638522427440633	['SUMF1']
Crohn's_disease	arachidonic_acid_measurement__fatty_acid_measurement	5	0.013192612137203167	['DAGLA', 'FADS1', 'FADS3', 'FADS2', 'TMEM258']
Crohn's_disease	arylesterase_enzyme_measurement	1	0.002638522427440633	['RUNX1']
Crohn's_disease	asthma	21	0.055408970976253295	['SLC9A4', 'PDLIM4', 'PPP1R1B', 'IL1RL1', 'IL18RAP', 'SLC22A5', 'AC034220.3', 'GSDMA', 'GSDMB', 'CDC42SE2', 'IL18R1', 'RP11-387H17.4', 'SMAD3', 'P4HA2', 'AC116366.6', 'NDFIP1', 'AC007278.3', 'AC063976.7', 'SLC22A4', 'ZPBP2', 'ORMDL3']
Crohn's_disease	atopic_eczema__psoriasis	6	0.0158311345646438	['RASIP1', 'SEC1P', 'NTN5', 'MAMSTR', 'IZUMO1', 'FAM83E']
Crohn's_disease	atrial_fibrillation	1	0.002638522427440633	['FUT11']
Crohn's_disease	attention_deficit_hyperactivity_disorder	3	0.0079155672823219	['AP003774.1', 'PLCB3', 'PPP1R14B']
Crohn's_disease	attention_deficit_hyperactivity_disorder__unipolar_depression__schizophrenia__autism_spectrum_disorder__bipolar_disorder	9	0.023746701846965697	['RP11-168O16.2', 'C1orf106', 'MROH3P', 'UNC5D', 'PPP2R2B', 'AC034228.7', 'NPHP4', 'CACNA1S', 'KIF21B']
Crohn's_disease	beta-2_microglobulin_measurement	1	0.002638522427440633	['HECTD4']
Crohn's_disease	beta-amyloid_1-42_measurement__Alzheimers_disease	1	0.002638522427440633	['ACO2']
Crohn's_disease	biliary_liver_cirrhosis	14	0.036939313984168866	['PLCB3', 'RPS6KA4', 'ORMDL3', 'TNFSF15', 'GSDMA', 'GSDMB', 'IL12RB2', 'RP11-387H17.4', 'RP11-94L15.2', 'AP003774.1', 'PPP1R14B', 'CCDC88B', 'RMI2', 'ZPBP2']
Crohn's_disease	bilirubin_measurement	2	0.005277044854881266	['PLA2R1', 'LY75']
Crohn's_disease	bipolar_disorder	7	0.018469656992084433	['RASIP1', 'SEC1P', 'UNC5D', 'IZUMO1', 'MAMSTR', 'FAM83E', 'FUT2']
Crohn's_disease	birth_weight	1	0.002638522427440633	['NHP2L1']
Crohn's_disease	blood_metabolite_measurement	33	0.0870712401055409	['ERAP2', 'RASIP1', 'HECTD4', 'TMEM258', 'DOCK3', 'DOCK7', 'MAMSTR', 'P4HA2', 'P4HA2-AS1', 'SCAPER', 'SOWAHA', 'FNDC4', 'SEC1P', 'CDC42SE2', 'AC063976.7', 'DUS2', 'PDLIM4', 'PDLIM7', 'DAGLA', 'GCKR', 'AC116366.6', 'FADS1', 'FADS3', 'FADS2', 'AC034220.3', 'RP11-467L20.10', 'ACSL6', 'NTN5', 'SLC22A4', 'SLC22A5', 'FUT2', 'BEST1', 'NRBP1']
Crohn's_disease	blood_sedimentation	1	0.002638522427440633	['CDC42SE2']
Crohn's_disease	body_composition_measurement	1	0.002638522427440633	['RMI2']
Crohn's_disease	body_weight	3	0.0079155672823219	['SPNS1', 'CCDC101', 'SLC7A10']
Crohn's_disease	brain_aneurysm	2	0.005277044854881266	['RFTN2', 'PLCL1']
Crohn's_disease	breast_carcinoma	7	0.018469656992084433	['PHTF1', 'AP4B1-AS1', 'SIAH2', 'EFEMP2', 'FIBP', 'SNX32', 'CTSW']
Crohn's_disease	cancer_biomarker_measurement	1	0.002638522427440633	['ITSN1']
Crohn's_disease	carotid_plaque_build	1	0.002638522427440633	['ADCY3']
Crohn's_disease	central_nervous_system_cancer	3	0.0079155672823219	['ZGPAT', 'ARFRP1', 'RTEL1']
Crohn's_disease	cervical_carcinoma	5	0.013192612137203167	['GSDMA', 'GSDMB', 'RP11-387H17.4', 'PSMD3', 'ZPBP2']
Crohn's_disease	childhood_onset_asthma	7	0.018469656992084433	['PPP1R1B', 'ORMDL3', 'AC034220.3', 'GSDMA', 'GSDMB', 'RP11-387H17.4', 'ZPBP2']
Crohn's_disease	chronic_hepatitis_B_infection	2	0.005277044854881266	['PSORS1C1', 'CD40']
Crohn's_disease	chronic_kidney_disease	2	0.005277044854881266	['CTA-85E5.10', 'STEAP1B']
Crohn's_disease	chronic_kidney_disease__serum_creatinine_measurement	3	0.0079155672823219	['FNDC4', 'RGS14', 'GCKR']
Crohn's_disease	chronic_lymphocytic_leukemia	4	0.010554089709762533	['SP110', 'ITPR3', 'SP140', 'LEMD2']
Crohn's_disease	coagulation_factor_measurement	1	0.002638522427440633	['NEK7']
Crohn's_disease	coffee_consumption__cups_of_coffee_per_day_measurement	2	0.005277044854881266	['FNDC4', 'GCKR']
Crohn's_disease	cognition	6	0.0158311345646438	['RBM6', 'NCKIPSD', 'DOCK3', 'APEH', 'RNF123', 'IP6K2']
Crohn's_disease	comprehensive_strength_index__muscle_measurement	7	0.018469656992084433	['DAGLA', 'TMEM258', 'RP11-467L20.10', 'FADS1', 'FADS3', 'FADS2', 'BEST1']
Crohn's_disease	conduct_disorder	2	0.005277044854881266	['ARHGEF2', 'RIT1']
Crohn's_disease	corneal_topography	1	0.002638522427440633	['SMAD3']
Crohn's_disease	coronary_artery_bypass__vein_graft_stenosis	1	0.002638522427440633	['RMI2']
Crohn's_disease	coronary_heart_disease	2	0.005277044854881266	['SUMF1', 'HECTD4']
Crohn's_disease	dental_caries	1	0.002638522427440633	['RP11-129J12.2']
Crohn's_disease	dermatomyositis	2	0.005277044854881266	['RFTN2', 'PLCL1']
